TheatreSysId	TheatreName	Address1	City	StateID	ZipCode	latitude	longitude	phone
3811	Moultrie 6	PO BOX 127	MOULTRIE	GA	31776	31.891647	-84.509058	303-555-1212
3812	Century Summit Sierra	13965 S VIRGINIA ST	RENO	NV	89511	39.406054	-119.748396	303-555-1212
3813	Century Olympia	625 BLACK LAKE BLVD SW	OLYMPIA	WA	98502	47.041874	-122.933836	303-555-1212
3814	Century Stratford Square	804 STRATFORD SQUARE MALL	BLOOMINGDALE	IL	60108	41.948533	-88.094961	303-555-1212
3815	Century Boulder	1700 29TH ST	BOULDER	CO	80301	40.017313	-105.254205	303-555-1212
3816	Century Federal Way and XD	2001 S COMMONS	FEDERAL WAY	WA	98003	47.314527	-122.308226	303-555-1212
3817	Cinemark Cedar Park	1335 E WHITESTONE BLVD	CEDAR PARK	TX	78613	30.527151	-97.814547	303-555-1212
3818	Century - Hayward	1069 B ST	HAYWARD	CA	94541	37.673465	-122.081289	303-555-1212
3820	Cinemark McCreless Market	4224 S NEW BRAUNFELS AVE STE 601	SAN ANTONIO	TX	78223	29.376271	-98.458588	303-555-1212
3821	Clackamas Town Center with XD	12000 SE 82ND AVE	HAPPY VALLEY	OR	97086	45.435735	-122.571349	303-555-1212
3822	Cinemark Towne Centre and XD	201 SKYLINE DR STE 25	CONWAY	AR	72032	35.112453	-92.429526	303-555-1212
3823	Cinemark at Valparaiso	700 PORTERS VALE BLVD	VALPARAISO	IN	46383	41.474346	-87.015901	303-555-1212
3824	University Mall	1010 S 800 E	OREM	UT	84097	40.278394	-111.677258	303-555-1212
3825	Cinemark at Market Heights	201 E CENTRAL TEXAS EXPY STE 100	HARKER HEIGHTS	TX	76548	31.071540	-97.668070	303-555-1212
3826	Century at Tanforan with XD	1188 EL CAMINO REAL	SAN BRUNO	CA	94066	37.638075	-122.418246	303-555-1212
3827	Cinemark Farmington at Station Park and XD	900 CLARK LN	FARMINGTON	UT	84025	40.982135	-111.907602	303-555-1212
3828	Cinemark Robinson Township  with XD	2100 SETTLERS RIDGE CENTER DR	PITTSBURGH	PA	15205	40.439485	-80.150535	303-555-1212
3835	Walden Galleria Stadium 16	1 WALDEN GALLERIA	BUFFALO	NY	14225	42.912026	-78.763440	303-555-1212
3836	The Landing with RPX	900 N 10TH PL	RENTON	WA	98057	47.498651	-122.203607	303-555-1212
3837	Deer Park 16 with IMAX	455 COMMACK RD	DEER PARK	NY	11729	40.764320	-73.305130	303-555-1212
3840	Aviation Mall 12	1200 S STILES ST	LINDEN	NJ	07036	40.620798	-74.245296	303-555-1212
3841	Pointe Orlando with IMAX	9101 INTERNATIONAL DR STE 2100	ORLANDO	FL	32819	28.432830	-81.470140	303-555-1212
3842	Tustin Legacy 14	2457 PARK AVE	TUSTIN	CA	92782	33.698363	-117.827116	303-555-1212
3843	Garden State 16	4000 Garden State Plaza	PARAMUS	NJ	07652	40.918116	-74.076363	303-555-1212
3844	Tyler 16	3775 TYLER ST	RIVERSIDE	CA	92503	33.912431	-117.457481	303-555-1212
3847	Westchester Common 16	361 PERIMETER DR	MIDLOTHIAN	VA	23113	37.513785	-77.689314	303-555-1212
3848	Century San Francisco Centre 9 and XD	845 MARKET ST	SAN FRANCISCO	CA	94103	37.784100	-122.406140	303-555-1212
3882	Kendall 11	95 5TH ST	OSWEGO	IL	60543	41.717850	-88.315102	303-555-1212
3883	Portage 16 with IMAX/GDX	6550 US HIGHWAY 6	PORTAGE	IN	46368	41.550623	-87.160026	303-555-1212
3884	Randall 15 with IMAX	550 N RANDALL RD	BATAVIA	IL	60510	41.860518	-88.338879	303-555-1212
3886	Krafft 8	2725 KRAFFT RD	PORT HURON	MI	48060	43.025232	-82.452795	303-555-1212
3887	Oxford 7	48 S WASHINGTON ST	OXFORD	MI	48371	42.823743	-83.263450	303-555-1212
3888	Quality 16	3686 JACKSON RD	ANN ARBOR	MI	48103	42.286683	-83.804213	303-555-1212
3890	Ada-Lowell 5 Theatre	2175 W MAIN ST	LOWELL	MI	49331	42.932130	-85.363740	303-555-1212
3891	Grand Haven 9	17220 HAYES ST	GRAND HAVEN	MI	49417	43.029208	-86.215994	303-555-1212
3892	Hastings 4	213 W STATE ST	HASTINGS	MI	49058	42.648948	-85.289415	303-555-1212
3893	Holland 7	500 S WAVERLY RD	HOLLAND	MI	49423	42.779156	-86.079330	303-555-1212
3894	Kalamazoo 10	820 MAPLE HILL DR	KALAMAZOO	MI	49009	42.296821	-85.657862	303-555-1212
3895	Three Rivers 6	120 ENTERPRISE DR	THREE RIVERS	MI	49093	41.968947	-85.630796	303-555-1212
3896	West Columbia 7	2500 COLUMBIA AVE W	BATTLE CREEK	MI	49015	42.297460	-85.250030	303-555-1212
3897	Bay City 10 GDX	4101 WILDER RD STE R703	BAY CITY	MI	48706	43.623842	-83.892485	303-555-1212
3901	Savoy 16 with IMAX	232 BURWASH AVE	SAVOY	IL	61874	40.072330	-88.251266	303-555-1212
3902	Huntington 7	350 HAUENSTEIN RD	HUNTINGTON	IN	46750	40.895952	-85.520781	303-555-1212
3903	Jackson 10	1501 N WISNER ST	JACKSON	MI	49202	42.266747	-84.427639	303-555-1212
3905	Cadillac 4	202 N MITCHELL ST	CADILLAC	MI	49601	44.251402	-85.400190	303-555-1212
3907	Willow Knolls 14	4100 W WILLOW KNOLLS DR	PEORIA	IL	61615	40.776201	-89.654313	303-555-1212
3908	Capital 8	3550 COUNTRY CLUB DR	JEFFERSON CITY	MO	65109	38.587061	-92.249606	303-555-1212
3909	Forum 8	1209 FORUM KATY PKWY	COLUMBIA	MO	65203	38.934707	-92.357041	303-555-1212
3910	Eastside 10 IMAX	300 FARABEE DR N	LAFAYETTE	IN	47905	40.420670	-86.852080	303-555-1212
3911	Lafayette 7	3525 MCCARTY LN	LAFAYETTE	IN	47905	40.401750	-86.852310	303-555-1212
3912	Wabash Landing 9	300 E STATE ST	WEST LAFAYETTE	IN	47906	40.421734	-86.901382	303-555-1212
3935	Otay Ranch 12	2015 BIRCH RD	CHULA VISTA	CA	91915	32.623801	-116.967741	303-555-1212
3936	Castleton Square 14	6020 E 82ND ST OFC 900	INDIANAPOLIS	IN	46250	39.905730	-86.064100	303-555-1212
4081	Partridge Creek Cinema 14	17400 HALL RD	CLINTON TOWNSHIP	MI	48038	42.627664	-82.946917	303-555-1212
4082	Richmond Town Center 20	631 RICHMOND RD	CLEVELAND	OH	44143	41.542162	-81.492590	303-555-1212
4083	Highland Village 12	4090 BARTON CRK	LEWISVILLE	TX	75077	33.075210	-97.086083	303-555-1212
4088	Celebration Cinema Grand Rapids N IMAX	2121 CELEBRATION DR NE	GRAND RAPIDS	MI	49525	43.000630	-85.593195	303-555-1212
4089	State Theatre - Traverse City	233 E FRONT ST	TRAVERSE CITY	MI	49684	44.764265	-85.619298	303-555-1212
4115	Hamilton 16 IMAX + GDX	13825 NORELL RD	NOBLESVILLE	IN	46060	39.989950	-85.933149	303-555-1212
4125	Orchard 12	14653 ORCHARD PKWY	WESTMINSTER	CO	80023	39.962270	-104.994380	303-555-1212
4127	Aliante Stadium 16 and IMAX	7300 ALIANTE PKWY	NORTH LAS VEGAS	NV	89084	36.292969	-115.179486	303-555-1212
4128	Avenue Forsyth 12	350 PEACHTREE PKWY	CUMMING	GA	30041	34.155315	-84.177110	303-555-1212
4129	Plaza Bonita 14	3050 PLAZA BONITA RD	NATIONAL CITY	CA	91950	32.654649	-117.065089	303-555-1212
4130	Cinemark Imperial Valley Mall 14	3651 S DOGWOOD RD	EL CENTRO	CA	92243	32.761006	-115.527420	303-555-1212
4200	Southcenter 16	3600 SOUTHCENTER MALL	TUKWILA	WA	98188	47.459035	-122.261309	303-555-1212
4202	Majestic Stadium 20 with IMAX	900 ELLSWORTH DR	SILVER SPRING	MD	20910	38.996703	-77.025487	303-555-1212
4203	Royale Stadium 14	6505 AMERICA BLVD	HYATTSVILLE	MD	20782	38.969352	-76.851272	303-555-1212
4204	Kingstowne Stadium 16	5910 KINGSTOWNE TOWNE CTR	ALEXANDRIA	VA	22315	38.771660	-77.138030	303-555-1212
4205	Valley View Grande Stadium 16	4730 VALLEY VIEW BLVD NW	ROANOKE	VA	24012	37.308731	-79.963207	303-555-1212
4206	Fox Stadium 16 with IMAX	22875 BRAMBLETON PLZ	ASHBURN	VA	20148	38.984269	-77.537849	303-555-1212
4207	Commonwealth Stadium 20 with IMAX	5001 COMMONWEALTH CENTRE PKWY	MIDLOTHIAN	VA	23112	37.419610	-77.628657	303-555-1212
4208	Harbour View Grande Stadium 16	5860 HARBOUR VIEW BLVD STE	SUFFOLK	VA	23435	36.873167	-76.437035	303-555-1212
4209	New Town Stadium 12	4911 COURTHOUSE ST	WILLIAMSBURG	VA	23188	37.279116	-76.741346	303-555-1212
4210	Palladium Stadium 14 with IMAX	5830 SAMET DR	HIGH POINT	NC	27265	36.034991	-79.958984	303-555-1212
4211	Mayfaire Stadium 16 with IMAX	900 TOWN CENTER DR	WILMINGTON	NC	28405	34.242593	-77.832496	303-555-1212
4212	Crossroads Stadium 20 with IMAX	501 CATIBOO DR	CARY	NC	27518	35.758340	-78.735200	303-555-1212
4213	Greensboro Grande Stadium 16	3205 NORTHLINE AVE	GREENSBORO	NC	27408	36.087520	-79.836000	303-555-1212
4214	White Oak Stadium 14	1205 TIMBER DR E	GARNER	NC	27529	35.689154	-78.574425	303-555-1212
4215	Phillips Place Stadium10	6911 PHILLIPS PLACE CT	CHARLOTTE	NC	28210	35.145582	-80.824362	303-555-1212
4216	Beaver Creek Stadium 12	1441 BEAVER CREEK COMMONS DR	APEX	NC	27502	35.744971	-78.882769	303-555-1212
4220	Greenville Grande Stadium 14	750 GREENVILLE BLVD	GREENVILLE	NC	27834	35.572639	-77.404175	303-555-1212
4221	Cinebarre Arboretum Stadium 11**	8008 PROVIDENCE RD	CHARLOTTE	NC	28277	35.099037	-80.778636	303-555-1212
4224	Palmetto Grande Stadium 16	1319 THEATER DR	MOUNT PLEASANT	SC	29464	32.830063	-79.827982	303-555-1212
4225	Cherrydale Stadium 16	3221 N PLEASANTBURG DR	GREENVILLE	SC	29609	34.887664	-82.402030	303-555-1212
4226	Manchester Stadium 14	1935 CINEMA DR	ROCK HILL	SC	29730	34.944676	-80.978327	303-555-1212
4227	Columbiana Grande Stadium 14	1250 BOWER PKWY	COLUMBIA	SC	29212	34.068322	-81.154712	303-555-1212
4228	Spartan Stadium 16	855 SPARTAN BLVD	SPARTANBURG	SC	29301	34.944868	-82.000751	303-555-1212
4229	Northlake Village 8	929 N LAKE DR	LEXINGTON	SC	29072	33.996290	-81.230830	303-555-1212
4230	Providence Stadium 14	401 S MOUNT JULIET RD STE 490	MOUNT JULIET	TN	37122	36.168739	-86.508649	303-555-1212
4231	Georgian Stadium 14	232 NEWNAN CROSSING BYP	NEWNAN	GA	30265	33.391680	-84.764551	303-555-1212
4234	Century - Oro Valley Marketplace	12155 N ORACLE RD	TUCSON	AZ	85737	32.424445	-110.935938	303-555-1212
4246	20 Grand Cinema	14304 W MAPLE RD	OMAHA	NE	68164	41.293435	-96.135906	303-555-1212
4261	Miami Valley Center	1020 GARBRY RD	PIQUA	OH	45356	40.146255	-84.219719	303-555-1212
4262	Cinemark Richmond Centre	2103 LANTERN RIDGE DR	RICHMOND	KY	40475	37.739313	-84.328575	303-555-1212
4263	Yuba City	1410 WHYLER RD	YUBA CITY	CA	95993	39.129378	-121.635942	303-555-1212
4265	Celebration Cinema Mt Pleasant	4935 E PICKARD ST	MOUNT PLEASANT	MI	48858	43.614346	-84.749327	303-555-1212
4267	Arlington Theatre	1317 STATE ST	SANTA BARBARA	CA	93101	34.426506	-119.704328	303-555-1212
4282	Glendora 12	1337 E GLADSTONE ST	GLENDORA	CA	91740	34.117100	-117.836121	303-555-1212
4284	Thornton Place with IMAX	301 NE 103RD ST	SEATTLE	WA	98125	47.702904	-122.325345	303-555-1212
4288	ShowPlace ICON at Roosevelt Collection	150 W ROOSEVELT RD	CHICAGO	IL	60605	41.867921	-87.632903	303-555-1212
4289	Biltmore Grand Stadium 15	292 THETFORD ST	ASHEVILLE	NC	28803	35.484865	-82.558067	303-555-1212
4290	Huntington Mall	500 MALL RD STE 700	BARBOURSVILLE	WV	25504	38.418588	-82.268150	303-555-1212
4291	Celebration Cinema Lansing with IMAX	200 E EDGEWOOD BLVD	LANSING	MI	48911	42.660430	-84.550630	303-555-1212
4292	Cinemark Jess Ranch	18935 BEAR VALLEY RD	APPLE VALLEY	CA	92308	34.467338	-117.250226	303-555-1212
4293	Cinemark Louis Joliet Mall	3340 MALL LOOP DR	JOLIET	IL	60431	41.576272	-88.165537	303-555-1212
4295	Century RiverPark 16 and XD	2766 Seaglass Way	Oxnard	CA	93030	34.207200	-119.169800	303-555-1212
4296	Regal River Point	3565 S PLATTE RIVER DR	ENGLEWOOD	CO	80110	39.652001	-105.009001	303-555-1212
4297	Regal Village at the Peaks 12 and RPX	1230 S HOVER ST	LONGMONT	CO	80501	40.179981	-105.130432	303-555-1212
4298	Regal River Ridge	3405 CANDLERS MOUNTAIN RD	LYNCHBURG	VA	24502	37.364552	-79.178441	303-555-1212
4302	Ballantyne Village Stadium 5	14815 JOHN J DELANEY DR	CHARLOTTE	NC	28277	35.052674	-80.851638	303-555-1212
4303	Megaplex Theatres at Jordan Commons with IMAX	9335 S STATE ST	SANDY	UT	84070	40.582160	-111.889640	303-555-1212
4304	Megaplex Theatres at Thanksgiving Point	2935 N THANKSGIVING WAY	LEHI	UT	84043	40.423930	-111.885270	303-555-1212
4305	Megaplex Theatres at The District	3761 W PARKWAY PLAZA DR	SOUTH JORDAN	UT	84095	40.539390	-111.981390	303-555-1212
4306	Megaplex Theatres at Gateway	165 S RIO GRANDE ST	SALT LAKE CITY	UT	84101	40.765900	-111.904050	303-555-1212
4307	Megaplex Theatres at The Junction	2351 KIESEL AVE	OGDEN	UT	84401	41.224440	-111.971540	303-555-1212
4309	Beacon 12 with GTX	12961 CORTEZ BLVD	BROOKSVILLE	FL	34613	28.534790	-82.514250	303-555-1212
4311	Cinemark Palace 21	3200 AIRPORT RD	BOCA RATON	FL	33431	26.376370	-80.112860	303-555-1212
4313	Cinemark Boynton Beach 14	1151 N CONGRESS AVE	BOYNTON BEACH	FL	33426	26.536749	-80.093918	303-555-1212
4314	Cinemark Paradise 24 with XD	15601 SHERIDAN ST	FORT LAUDERDALE	FL	33331	26.032248	-80.356132	303-555-1212
4315	Cinemark Egyptian 24 with XD	7000 ARUNDEL MILLS CIR	HANOVER	MD	21076	39.157108	-76.728279	303-555-1212
4317	Showplace 14	650 PLAZA DR	SECAUCUS	NJ	07094	40.787188	-74.046040	303-555-1212
4318	Showplace ICON at The West End	1625 WEST END BLVD	MINNEAPOLIS	MN	55416	44.967274	-93.346807	303-555-1212
4323	Regal Tikahtnu Commons with IMAX RPX	1102 North Muldoon Road	Anchorage	AK	99506	61.264600	-149.804700	303-555-1212
4331	Santa Maria Stadium & RPX	100 TOWN CTR E	SANTA MARIA	CA	93454	34.951050	-120.433990	303-555-1212
4333	Cinemark Raleigh Grande 16	4840 GROVE BARTON RD	RALEIGH	NC	27613	35.871980	-78.716890	303-555-1212
4334	LA Live	1000 W OLYMPIC BLVD	LOS ANGELES	CA	90015	34.045736	-118.268027	303-555-1212
4336	Regal Kapolei	4450 KAPOLEI PKWY BLDG J	KAPOLEI	HI	96707	21.329001	-158.091909	303-555-1212
4546	Cinemark Broken Arrow	1801 E HILLSIDE DR	BROKEN ARROW	OK	74012	36.063637	-95.770513	303-555-1212
4547	Cinemark Draper with XD	12129 S STATE ST	DRAPER	UT	84020	40.530140	-111.887960	303-555-1212
4550	Celebration Cinema Rivertown	3728 RIVERTOWN PKWY SW	GRANDVILLE	MI	49418	42.882129	-85.758358	303-555-1212
4551	Celebration Cinema Benton Harbor	1468 CINEMA WAY	BENTON HARBOR	MI	49022	42.075758	-86.424110	303-555-1212
4552	Cinema Carousel 16	4289 GRAND HAVEN RD	MUSKEGON	MI	49441	43.175144	-86.220406	303-555-1212
4555	Houston Lakes 12	1121 Highway 96	Warner Robins	GA	31099	32.642900	-83.633900	303-555-1212
4556	Barkley Village with IMAX RPX	3005 CINEMA PL	BELLINGHAM	WA	98226	48.770879	-122.448915	303-555-1212
4558	Galaxy Highland	6700 MIDDLE FISKVILLE RD	AUSTIN	TX	78752	30.329381	-97.707870	303-555-1212
4602	Atlantic Times Square 14	450 N ATLANTIC BLVD	MONTEREY PARK	CA	91754	34.067550	-118.133522	303-555-1212
4606	Bountiful 8	206 S 625 W	BOUNTIFUL	UT	84010	40.861605	-111.895667	303-555-1212
4607	Century East at Dawley Farm	1101 S HIGHLINE PL	SIOUX FALLS	SD	57110	43.544981	-96.656698	303-555-1212
4608	Commerce Cinemas	340 BANKS CROSSING DR	COMMERCE	GA	30529	34.250869	-83.458776	303-555-1212
4612	Big Wood 4	801 N MAIN ST	HAILEY	ID	83333	43.527799	-114.321569	303-555-1212
4613	Calexico 10 Theater	2441 SCARONI AVE	CALEXICO	CA	92231	32.696247	-115.501213	303-555-1212
4614	Camino Real Cinema 6	7040 MARKET PLACE DR	GOLETA	CA	93117	34.428514	-119.873985	303-555-1212
4615	Fairview 3	225 N FAIRVIEW AVE	GOLETA	CA	93117	34.443918	-119.830668	303-555-1212
4616	Fiesta 5	916 STATE ST	SANTA BARBARA	CA	93101	34.422858	-119.698487	303-555-1212
4618	Isis Theatre	406 E HOPKINS AVE	ASPEN	CO	81611	39.189968	-106.819129	303-555-1212
4619	Metro 4	618 STATE ST	SANTA BARBARA	CA	93101	34.420477	-119.695249	303-555-1212
4620	Metrolux 14 Theaters	6085 SKY POND DR	LOVELAND	CO	80538	40.420068	-104.990616	303-555-1212
4621	Park Theater	6504 PACIFIC BLVD	HUNTINGTON PARK	CA	90255	33.980388	-118.225146	303-555-1212
4622	Paseo Nuevo	8 DE LA GUERRA PL	SANTA BARBARA	CA	93101	34.419391	-119.699529	303-555-1212
4623	The Hitchcock Cinema & Public House	371 HITCHCOCK WAY	SANTA BARBARA	CA	93105	34.435215	-119.745609	303-555-1212
4625	Redstone 8 Cinema	6030 MARKET ST	PARK CITY	UT	84098	40.720354	-111.540609	303-555-1212
4627	Wildhorse 6 Stadium Cinemas	655 MARKETPLACE PLZ	STEAMBOAT SPRINGS	CO	80487	40.458664	-106.819801	303-555-1212
4633	University Place 8	1370 E MAIN ST	CARBONDALE	IL	62901	37.734654	-89.187621	303-555-1212
4635	Plaza 5	1047 W BROADWAY	CENTRALIA	IL	62801	38.529599	-89.148211	303-555-1212
4636	City North 14 with RPX and IMAX	2600 N WESTERN AVE	CHICAGO	IL	60647	41.929250	-87.688300	303-555-1212
4637	Webster Place 11	1471 W WEBSTER AVE	CHICAGO	IL	60614	41.921538	-87.665758	303-555-1212
4638	Galewood 14	5530 W HOMER ST	CHICAGO	IL	60639	41.915738	-87.764518	303-555-1212
4639	Cicero 14	4779 W CERMAK RD	CICERO	IL	60804	41.848682	-87.742765	303-555-1212
4640	Village Mall 6	2917 N VERMILION ST	DANVILLE	IL	61832	40.171592	-87.629652	303-555-1212
4641	Eastgate 6	625 Lewis & Clark Blvd.	East Alton	IL	62024	38.871306	-90.113151	303-555-1212
4641	Eastgate 6	625 LEWIS AND CLARK BLVD	EAST ALTON	IL	62024	38.878846	-90.117364	303-555-1212
4642	Edwardsville 12	6633 CENTER GROVE RD	EDWARDSVILLE	IL	62025	38.783416	-89.955751	303-555-1212
4643	Galesburg 8	1401 W CARL SANDBURG DR	GALESBURG	IL	61401	40.969956	-90.394729	303-555-1212
4648	Lake In The Hills 12	311 N RANDALL RD	LAKE IN THE HILLS	IL	60156	42.179577	-88.333938	303-555-1212
4649	Centre 8	3107 CIVIC CIRCLE BLVD	MARION	IL	62959	37.749691	-88.975828	303-555-1212
4650	Mattoon 10	2509 HURST DR	MATTOON	IL	61938	39.482070	-88.305460	303-555-1212
4651	Mt Vernon 8	400 POTOMAC BLVD	MOUNT VERNON	IL	62864	38.320620	-88.956097	303-555-1212
4653	New Lenox 14	1320 W MAPLE ST	NEW LENOX	IL	60451	41.516403	-87.991116	303-555-1212
4654	Niles 12	301 GOLF MILL CTR	NILES	IL	60714	42.051028	-87.837293	303-555-1212
4657	Quincy 6	300 N 33RD ST	QUINCY	IL	62301	39.933584	-91.361875	303-555-1212
4659	Rockford 16	8301 E STATE ST	ROCKFORD	IL	61108	42.272396	-88.953466	303-555-1212
4660	Machesney Park 14	1860 ANJALI WAY	MACHESNEY PARK	IL	61115	42.370787	-89.004563	303-555-1212
4661	Village Crossing 18	7000 CARPENTER RD	SKOKIE	IL	60077	42.009303	-87.765049	303-555-1212
4662	Parkway Point 8	3025 LINDBERGH BLVD	SPRINGFIELD	IL	62704	39.754168	-89.711707	303-555-1212
4663	Springfield 12	3141 MERCANTILE DR	SPRINGFIELD	IL	62711	39.754741	-89.727233	303-555-1212
4664	Springfield 8	2945 S DIRKSEN PKWY	SPRINGFIELD	IL	62703	39.763801	-89.608144	303-555-1212
4668	Bloomington 12	2929 W 3RD ST	BLOOMINGTON	IN	47404	39.162029	-86.571716	303-555-1212
4669	Bloomington 11	1351 S COLLEGE MALL RD	BLOOMINGTON	IN	47401	39.151511	-86.495481	303-555-1212
4670	Columbus 12	555 CREEKVIEW CT	COLUMBUS	IN	47201	39.204568	-85.883555	303-555-1212
4671	Evansville 16	5600 PEARL DR	EVANSVILLE	IN	47712	37.972944	-87.643625	303-555-1212
4672	Hobart 12	2590 SOUTHLAKE MALL	MERRILLVILLE	IN	46410	41.468191	-87.305135	303-555-1212
4673	Indianapolis 17	4325 S MERIDIAN ST	INDIANAPOLIS	IN	46217	39.701741	-86.152587	303-555-1212
4675	Washington Square 12	10280 E WASHINGTON ST	INDIANAPOLIS	IN	46229	39.778722	-85.983538	303-555-1212
4676	Traders Point 12	5920 W 86TH ST	INDIANAPOLIS	IN	46278	39.914341	-86.265473	303-555-1212
4677	Kokomo 12	1530 E BOULEVARD	KOKOMO	IN	46902	40.464758	-86.112015	303-555-1212
4678	Marion 12	713 N THEATRE RD	MARION	IN	46952	40.571599	-85.682989	303-555-1212
4680	Michigan City 14	100 MEIJER DR	MICHIGAN CITY	IN	46360	41.675951	-86.893164	303-555-1212
4682	Muncie 12	860 E PRINCETON AVE	MUNCIE	IN	47303	40.225395	-85.376251	303-555-1212
4686	Richmond 11	4713 NATIONAL RD E	RICHMOND	IN	47374	39.829475	-84.835815	303-555-1212
4688	Schererville 16	875 DEER CREEK DR	SCHERERVILLE	IN	46375	41.499067	-87.475833	303-555-1212
4689	Schererville 12	1400 EAGLE RIDGE DR	SCHERERVILLE	IN	46375	41.495696	-87.472832	303-555-1212
4690	South Bend 16	450 W CHIPPEWA AVE	SOUTH BEND	IN	46614	41.633260	-86.255777	303-555-1212
4692	Terre Haute 12	3153 S 3RD PL	TERRE HAUTE	IN	47802	39.427050	-87.425230	303-555-1212
4693	Vincennes 8	1496 S HART STREET RD	VINCENNES	IN	47591	38.654624	-87.500874	303-555-1212
4695	Coon Rapids 16	10051 WOODCREST DR NW	MINNEAPOLIS	MN	55433	45.152626	-93.277907	303-555-1212
4696	Inver Grove 16	5567 BISHOP AVE	INVER GROVE HEIGHTS	MN	55076	44.868519	-93.058627	303-555-1212
4698	Farmington 4	838 VALLEY CREEK DR	FARMINGTON	MO	63640	37.791487	-90.440195	303-555-1212
4700	Poplar Bluff 8	3525 S WESTWOOD BLVD	POPLAR BLUFF	MO	63901	36.731941	-90.442348	303-555-1212
4702	Hamilton 8	1453 MAIN ST	HAMILTON	OH	45013	39.423926	-84.596673	303-555-1212
4704	Arapahoe Crossing 16	6696 S PARKER RD	AURORA	CO	80016	39.597820	-104.803658	303-555-1212
4706	Brighton 12	250 PAVILIONS PL	BRIGHTON	CO	80601	39.982624	-104.823347	303-555-1212
4707	Castle Rock 12	3960 LIMELIGHT AVE	CASTLE ROCK	CO	80109	39.402250	-104.879638	303-555-1212
4708	Cherry Creek 8**	3000 E 1ST AVE	DENVER	CO	80206	39.717940	-104.952130	303-555-1212
4710	Classic Worthington 6	2525 WORTHINGTON CIRCLE	FORT COLLINS	CO	80526	40.553976	-105.090327	303-555-1212
4711	Bowles Crossing 12	8035 W BOWLES AVE	LITTLETON	CO	80123	39.611155	-105.085646	303-555-1212
4713	Twenty Mile 10	18625 STAGE RUN RD	PARKER	CO	80134	39.518600	-104.761363	303-555-1212
4715	Council Bluffs 17	3220 23RD AVE	COUNCIL BLUFFS	IA	51501	41.242295	-95.895540	303-555-1212
4716	Star 14	2835 NW ARTERIAL	DUBUQUE	IA	52002	42.524582	-90.738486	303-555-1212
4718	Star 12	420 VILLAGE WALK LN	JOHNSON CREEK	WI	53038	43.081351	-88.766322	303-555-1212
4719	Desert Star 15	1301 KALAHARI DR	BARABOO	WI	53913	43.572266	-89.775757	303-555-1212
4720	Manteca 16	848 LIFESTYLE ST	MANTECA	CA	95337	37.780950	-121.227428	303-555-1212
4752	Greenwood 14	461 GREENWOOD PARK SOUTH DR	GREENWOOD	IN	46142	39.630061	-86.117307	303-555-1212
4753	Edwards 12 at Nampa Gateway	1232 N GALLERIA DR	NAMPA	ID	83687	43.595880	-116.507722	303-555-1212
4755	Carlsbad 12	2501 EL CAMINO REAL	CARLSBAD	CA	92008	33.178569	-117.329036	303-555-1212
4757	Cinemark - Frisco with XD	5655 FRISCO SQUARE BLVD	FRISCO	TX	75034	33.150021	-96.837006	303-555-1212
4758	Cantera 17 with RPX	28250 DIEHL RD	WARRENVILLE	IL	60555	41.804279	-88.170952	303-555-1212
4761	Cinebarre Boulder 11**	1164 W DILLON RD	LOUISVILLE	CO	80027	39.959866	-105.167503	303-555-1212
4763	Showplace Bolingbrook 12	1221 W BOUGHTON RD	BOLINGBROOK	IL	60440	41.701166	-88.122444	303-555-1212
4765	Rainbow Promenade 10	2321 N RAINBOW BLVD	LAS VEGAS	NV	89108	36.202662	-115.243623	303-555-1212
4766	Goodrich Lebanon 7	1600 N LEBANON ST	LEBANON	IN	46052	40.060707	-86.473611	303-555-1212
4767	Brownsburg 8 GDX	1555 N GREEN ST	BROWNSBURG	IN	46112	39.868469	-86.390518	303-555-1212
5234	KDH Movies 10	1803 N CROATAN HWY	KILL DEVIL HILLS	NC	27948	36.035192	-75.672443	303-555-1212
5235	Wilkes-Barre Movies 14	24 E NORTHAMPTON ST	WILKES BARRE	PA	18701	41.243564	-75.884215	303-555-1212
5236	Hanover Movies 16	380 EISENHOWER DR	HANOVER	PA	17331	39.828930	-76.983185	303-555-1212
5238	Reading Movies 11 with IMAX	30 N 2ND ST	READING	PA	19601	40.336652	-75.934286	303-555-1212
5241	Alamo Drafthouse Village	2700 W ANDERSON LN	AUSTIN	TX	78757	30.359097	-97.734329	303-555-1212
5252	Hollywood Cinemas 4	5509 OREGON AVE	HALETHORPE	MD	21227	39.246739	-76.693752	303-555-1212
5253	Covington Movies 3	139 N MAPLE AVE	COVINGTON	VA	24426	37.790210	-79.994950	303-555-1212
5254	State Cinema 3	12 W NELSON ST	LEXINGTON	VA	24450	37.784339	-79.443596	303-555-1212
5257	Gateway Gettysburg	20 PRESIDENTIAL CIR	GETTYSBURG	PA	17325	39.844315	-77.190720	303-555-1212
5260	AmStar 16 Macon with IMAX	5996 ZEBULON RD	MACON	GA	31210	32.877926	-83.762539	303-555-1212
5261	Cinemagic IMAX	1226 HOOKSETT RD	HOOKSETT	NH	03106	43.041266	-71.439042	303-555-1212
5263	Anacortes Cinemas	415 O AVE	ANACORTES	WA	98221	48.518642	-122.613675	303-555-1212
5264	Cinemark Stadium	4314 MILAN RD	SANDUSKY	OH	44870	41.418902	-82.669839	303-555-1212
